1594,Space Gear,123
1595,Space Runner,123
1596,Space Star,123
1597,Space Wagon,123
1598,Starion,123
1599,Toppo,123
1600,Town Box,123
1601,Tredia,123
1602,Galue 204,124
1603,Galue,124
1604,Himiko,124
1605,Le-Seyde,124
1606,Like,124
1607,Micro Car K-2,124
1608,Micro Car MC-1,124
1609,Nouera,124
1610,Orochi,124
1611,Ray,124
1612,Ryoga,124
1613,Viewt,124
1614,Yuga,124
1615,Zero 1,124
1616,3 Wheeler,125
1617,4 Seater,125
1618,43194,125
1619,Aero 8,125
1620,Aero Coupe,125
1621,Aero SuperSports,125
1622,AeroMax,125
1623,Plus 4,125
1624,Plus 8,125
1625,Roadster,125
1626,Marina,126
1627,100NX,127
1628,180SX,127
1629,200SX,127
1630,240SX,127
1631,280ZX,127
1632,300ZX,127
1633,350Z,127
1634,370Z,127
1635,AD,127
1636,Almera Classic,127
1637,Almera,127
1638,Almera Tino,127
1639,Altima,127
1640,Armada,127
1641,Avenir,127
1642,Bassara,127
1643,BE-1,127
1644,Bluebird Sylphy,127
1645,Bluebird,127
1646,Cedric,127
1647,Cefiro,127
1648,Cherry,127
1649,Cima,127
1650,Clipper,127
1651,Crew,127
1652,Cube,127
1653,Datsun,127
1654,Dualis,127
1655,Elgrand,127
1656,Expert,127
1657,Fairlady Z,127
1658,Figaro,127
1659,Fuga,127
1660,Gloria,127
1661,GT-R,127
1662,Juke,127
1663,Lafesta,127
1664,Langley,127
1665,Largo,127
1666,Laurel,127
1667,Leaf,127
1668,Leopard,127
1669,Liberty,127
1670,Lucino,127
1671,March,127
1672,Maxima,127
1673,Micra,127
1674,Mistral,127
1675,Moco,127
1676,Murano,127
1677,Navara (Frontier),127
1678,Note,127
1679,NP 300,127
1680,NV200,127
1681,NX Coupe,127
1682,Otti (Dayz),127
1683,Pao,127
1684,Pathfinder,127
1685,Patrol,127
1686,Pino,127
1687,M12 GTO,128
1688,M600,128
1689,Achieva,129
1690,Alero,129
1691,Aurora,129
1692,Bravada,129
1693,Cutlass,129
1694,Cutlass Calais,129
1695,Cutlass Ciera,129
1696,Cutlass Supreme,129
1697,Eighty-Eight,129
1698,Intrigue,129
1699,Ninety-Eight,129
1700,Omega,129
1701,Silhouette,129
1702,Adam,130
1703,Admiral,130
1704,Agila,130
1705,Ampera,130
1706,Antara,130
1707,Ascona,130
1708,Astra,130
1709,Calibra,130
1710,Campo,130
1711,Cascada,130
1712,Combo,130
1713,Commodore,130
1714,Corsa,130
1715,Diplomat,130
1716,Frontera,130
1717,GT,130
1718,Insignia,130
1719,Kadett,130
1720,Manta,130
1721,Meriva,130
1722,Mokka,130
1723,Monterey,130
1724,Monza,130
1725,Omega,130
1726,Rekord,130
1727,Senator,130
1728,Signum,130
1729,Sintra,130
1730,Speedster,130
1731,Tigra,130
1732,Vectra,130
1733,Vita,130
1734,Zafira,130
1735,2500 GT,131
1736,Huayra,132
1737,Zonda,132
1738,Esperante,133
1739,Roadster,133
1740,Alza,134
1741,Kancil,134
1742,Kelisa,134
1743,Kembara,134
1744,Kenari,134
1745,MyVi,134
1746,Nautica,134
1747,Viva,134
1748,1007,135
1749,104,135
1750,106,135
1751,107,135
1752,2008,135
1753,204,135
1754,205,135
1755,206,135
1756,207,135
1757,208,135
1758,3008,135
1759,301,135
1760,304,135
1761,305,135
1762,306,135
1763,307,135
1764,308,135
1765,309,135
1766,4007,135
1767,4008,135
1768,405,135
1769,406,135
1770,407,135
1771,408,135
1772,5008,135
1773,504,135
1774,505,135
1775,508,135
1776,604,135
1777,605,135
1778,607,135
1779,806,135
1780,807,135
1781,Partner,135
1782,RCZ,135
1783,Porter,136
1784,Acclaim,137
1785,Breeze,137
1786,Caravelle,137
1787,Laser,137
1788,Neon,137
1789,Prowler,137
1790,Sundance,137
1791,Turismo,137
1792,Voyager,137
1793,6000,138
1794,Aztec,138
1795,Bonneville,138
1796,Fiero,138
1797,Firebird,138
1798,G4,138
1799,G5,138
1800,G6,138
1801,G8,138
1802,Grand AM,138
1803,Grand Prix,138
1804,GTO,138
1805,LeMans,138
1806,Montana,138
1807,Parisienne,138
1808,Phoenix,138
1809,Solstice,138
1810,Sunbird,138
1811,Sunfire,138
1812,Tempest,138
1813,Torrent,138
1814,Trans Sport,138
1815,Vibe,138
1816,911,139
1817,914,139
1818,918,139
1819,924,139
1820,928,139
1821,944,139
1822,959,139
1823,968,139
1824,Boxster,139
1825,Carrera GT,139
1826,Cayenne,139
1827,Cayman,139
1828,Macan,139
1829,Panamera,139
1830,118NE,140
1831,Padmini,140
1832,Exora,141
1833,Gen-2,141
1834,Inspira,141
1835,Juara,141
1836,Perdana,141
1837,Persona,141
1838,Preve,141
1839,Saga,141
1840,Satria,141
1841,Waja,141
1842,Wira (400 Series),141
1843,G-modell,142
1844,Pinzgauer,142
1845,GTB,143
1846,GTE,143
1847,3,144
1848,Mangusta,145
1849,Scimitar Sabre,146
1850,11,147
1851,12,147
1852,14,147
1853,15,147
1854,16,147
1855,17,147
1856,18,147
1857,19,147
1858,20,147
1859,21,147
1860,25,147
1861,30,147
1862,4,147
1863,5,147
1864,6,147
1865,9,147
1866,Avantime,147
1867,Captur,147
1868,Clio,147
1869,Duster,147
1870,Espace,147
1871,Estafette,147
1872,Fluence,147
1873,Fuego,147
1874,Kangoo,147
1875,Koleos,147
1876,Laguna,147
1877,Latitude,147
1878,Logan,147
1879,Megane,147
1880,Modus,147
1881,Rodeo,147
1882,Safrane,147
1883,Sandero,147
1884,Scenic,147
1885,Sport Spider,147
1886,Symbol,147
1887,Twingo,147
1888,Twizy,147
1889,Vel Satis,147
1890,Wind,147
1891,ZOE,147
1892,SM3,148
1893,SM5,148
1894,SM7,148
1895,Corniche,149
1896,Ghost,149
1897,Park Ward,149
1898,Phantom,149
1899,Silver Seraph,149
1900,Silver Spur,149
1901,Wraith,149
1902,Lightning,150
1903,100,151
1904,200,151
1905,25,151
1906,400,151
1907,45,151
1908,600,151
1909,75,151
1910,800,151
1911,Metro,151
1912,Mini,151
1913,P6,151
1914,SD1,151
1915,9-2X,152
1916,43168,152
1917,9-4X,152
1918,43229,152
1919,9-7X,152
1920,90,152
1921,900,152
1922,9000,152
1923,95,152
1924,96,152
1925,99,152
1926,S7,153
1927,PS-10,154
1928,Astra,155
1929,Aura,155
1930,ION,155
1931,LS,155
1932,LW,155
1933,Outlook,155
1934,Relay,155
1935,SC,155
1936,Sky,155
1937,SL,155
1938,SW,155
1939,VUE,155
1940,FR-S,156
1941,iQ,156
1942,tC,156
1943,xA,156
1944,xB,156
1945,xD,156
1946,133,157
1947,Alhambra,157
1948,Altea,157
1949,Arosa,157
1950,Cordoba,157
1951,Exeo,157
1952,Fura,157
1953,Ibiza,157
1954,Leon,157
1955,Malaga,157
1956,Marbella,157
1957,Ronda,157
1958,Toledo,157
1959,Noble,158
1960,Sceo,158
1961,100 Series,159
1962,Citigo,159
1963,Fabia,159
1964,Favorit,159
1965,Felicia,159
1966,Octavia,159
1967,Rapid,159
1968,Roomster,159
1969,Superb,159
1970,Yeti,159
1971,Forfour,160
1972,Fortwo,160
1973,Roadster,160
1974,Lioncel,161
1975,R42,162
1976,C12,163
1977,C8,163
1978,Actyon,165
1979,Actyon Sports,165
1980,Chairman,165
1981,Kallista,165
1982,Korando Family,165
1983,Korando,165
1984,Kyron,165
1985,Musso,165
1986,Rexton,165
1987,Rodius,165
1988,Stavic,165
1989,Alcyone,166
1990,Baja,166
1991,BRZ,166
1992,Dex,166
1993,Domingo,166
1994,Exiga,166
1995,Forester,166
1996,Impreza,166
1997,Justy,166
1998,Legacy,166
1999,Leone,166
2000,Libero,166
2001,Lucra,166
2002,Outback,166
2003,Pleo,166
2004,R1,166
2005,R2,166
2006,Sambar,166
2007,Stella,166
2008,SVX,166
2009,Traviq,166
2010,Trezia,166
2011,Tribeca,166
2012,Vivio,166
2013,XT,166
2014,XV,166
2015,Aerio,167
2016,Alto,167
2017,Baleno,167
2018,Cappuccino,167
2019,Cervo,167
2020,Ertiga,167
2021,Escudo,167
2022,Every,167
2023,Forenza,167
2024,Grand Vitara,167
2025,Ignis,167
2026,Jimny,167
2027,Kei,167
2028,Kizashi,167
2029,Landy,167
2030,Liana,167
2031,MR Wagon,167
2032,Palette,167
2033,Reno,167
2034,Solio,167
2035,Spacia,167
2036,Splash,167
2037,Swift,167
2038,SX4,167
2039,Verona,167
2040,Wagon R,167
2041,Wagon R+,167
2042,X-90,167
2043,XL7,167
2044,1510,168
2045,Avenger,168
2046,Horizon,168
2047,Samba,168
2048,Solara,168
2049,Tagora,168
2050,Aria,169
2051,Estate,169
2052,Indica,169
2053,Indigo,169
2054,Nano,169
2055,Safari,169
2056,Sierra,169
2057,Sumo,169
2058,T613,170
2059,T700,170
2060,Zero,171
2061,Model S,172
2062,Roadster,172
2063,Century,173
2064,Admiral,174
2065,Dogan,175
2066,Kartal,175
2067,Murat 131,175
2068,Sahin,175
2069,Serce,175
2070,4runner,176
2071,Allex,176
2072,Allion,176
2073,Alphard,176
2074,Altezza,176
2075,Aristo,176
2076,Aurion,176
2077,Auris,176
2078,Avalon,176
2079,Avensis,176
2080,Avensis Verso,176
2081,Aygo,176
2082,bB,176
2083,Belta,176
2084,Blade,176
2085,Blizzard,176
2086,Brevis,176
2087,Caldina,176
2088,Cami,176
2089,Camry,176
2090,Carina ED,176
2091,Carina,176
2092,Cavalier,176
2093,Celica,176
2094,Celsior,176
2095,Century,176
2096,Chaser,176
2097,Corolla,176
2098,Corolla Rumion,176
2099,Corolla Verso (Spacio),176
2100,Corona,176
2101,Corsa,176
2102,Cressida,176
2103,Cresta,176
2104,Crown Majesta,176
2105,Crown,176
2106,Curren,176
2107,Cynos,176
2108,Duet,176
2109,Echo,176
2110,Estima,176
2111,FJ Cruiser,176
2112,Fortuner,176
2113,FunCargo,176
2114,Gaia,176
2115,Granvia,176
2116,GT 86,176
2117,Harrier,176
2118,HiAce,176
2119,Highlander,176
2120,Hilux Surf,176
2121,Hilux,176
2122,Innova,176
2123,Ipsum,176
2124,iQ,176
2125,ISis,176
2126,Ist,176
2127,Kluger,176
2128,Land Cruiser,176
2129,Land Cruiser Prado,176
2130,43101,177
2131,P 601,177
2132,Tramontana,178
2133,TR7,179
2134,TR8,179
2135,280,180
2136,350,180
2137,390,180
2138,400,180
2139,420,180
2140,450,180
2141,Cerbera,180
2142,Chimaera,180
2143,Griffith,180
2144,S-Series,180
2145,Sagaris,180
2146,Tamora,180
2147,Tuscan,180
2148,Adam,181
2149,Agila,181
2150,Astra,181
2151,Calibra,181
2152,Carlton,181
2153,Cavalier,181
2154,Chevette,181
2155,Combo,181
2156,Corsa,181
2157,Frontera,181
2158,Monterey,181
2159,Nova,181
2160,Omega,181
2161,Royale,181
2162,Senator,181
2163,Sintra,181
2164,Tigra,181
2165,Vectra,181
2166,Ventora,181
2167,Viceroy,181
2168,Victor,181
2169,Viva,181
2170,VXR8,181
2171,Zafira,181
2172,M12,182
2173,W8 Twin Turbo,182
2174,210,183
2175,260 LM,183
2176,300 Atlantique,183
2177,400 GT,183
2178,181,184
2179,Beetle,184
2180,Bora,184
2181,Caddy,184
2182,Corrado,184
2183,Derby,184
2184,Eos,184
2185,Fox,184
2186,Golf Country,184
2187,Golf,184
2188,Golf Plus,184
2189,Golf Sportsvan,184
2190,Iltis,184
2191,Jetta,184
2192,Kaefer,184
2193,Lupo,184
2194,Multivan,184
2195,Passat (North America),184
2196,Passat,184
2197,Passat CC,184
2198,Phaeton,184
2199,Pointer,184
2200,Polo,184
2201,Routan,184
2202,Santana,184
2203,Scirocco,184
2204,Sharan,184
2205,Taro,184
2206,Tiguan,184
2207,Touareg,184
2208,Touran,184
2209,Type 4,184
2210,up!,184
2211,Vento,184
2212,XL1,184
2213,140 Series,185
2214,164,185
2215,240 Series,185
2216,260 Series,185
2217,300 Series,185
2218,440,185
2219,460,185
2220,480,185
2221,66,185
2222,740,185
2223,760,185
2224,780,185
2225,850,185
2226,940,185
2227,960,185
2228,C30,185
2229,C70,185
2230,Laplander,185
2231,S40,185
2232,S60,185
2233,S70,185
2234,S80,185
2235,S90,185
2236,V40,185
2237,V50,185
2238,V60,185
2239,V70,185
2240,V90,185
2241,XC60,185
2242,XC70,185
2243,XC90,185
2244,Corda,186
2245,Estina,186
2246,Tingo,186
2247,43160,187
2248,353,187
2249,SEi & Sport,188
2250,SEiGHT,188
2251,GT,189
2252,Roadster,189
2253,Pickup X3,190
2254,SR-V X3,190
2255,SUV X3,190
2256,10,191
2257,Florida,191
2258,Skala,191
2259,Yugo,191
2260,Nomad (RX6400),192
2261,Admiral,193
2262,GrandTiger,193
2263,Landmark,193
2264,Ё-Кроссовер (Опытный образец),211
2265,2160,212
2266,2163,212
2267,3101,212
2268,Ока-Астро 11301,213
2269,Рысь,214
2270,1111 Ока,215
2271,2101,215
2272,2102,215
2273,2103,215
2274,2104,215
2275,2105,215
2276,2106,215
2277,2107,215
2278,2108,215
2279,2109,215
2280,21099,215
2281,2110,215
2282,2111,215
2283,2112,215
2284,2113,215
2285,2114,215
2286,2115,215
2287,2120 Надежда,215
2288,2121 (4x4),215
2289,2123,215
2290,2129,215
2291,2131 (4x4),215
2292,2328,215
2293,2329,215
2294,Granta,215
2295,Kalina,215
2296,Largus,215
2297,Priora,215
2298,Revolution,215
2299,13 «Чайка»,216
2300,14 «Чайка»,216
2301,21 «Волга»,216
2302,22 «Волга»,216
2303,2308 «Атаман»,216
2304,2330 «Тигр»,216
2305,24 «Волга»,216
2306,3102 «Волга»,216
2307,31029 «Волга»,216
2308,3103 «Волга»,216
2309,3105 «Волга»,216
2310,3110 «Волга»,216
2311,31105 «Волга»,216
2312,3111 «Волга»,216
2313,69,216
2314,Volga Siber,216
2315,М-20 «Победа»,216
2316,М1,216
2317,1102 «Таврия»,217
2318,1103 «Славута»,217
2319,1105 «Дана»,217
2320,965,217
2321,966,217
2322,968,217
2323,Chance,217
2324,Forza,217
2325,Sens,217
2326,Vida,217
2327,114,218
2328,117,218
2329,4104,218
2330,2125 «Комби»,219
2331,2126 «Ода»,219
2332,21261 «Фабула»,219
2333,2717,219
2334,Москвич-412,219
2335,1111 Ока,220
2336,2317,221
2337,1302 Волынь,222
2338,967,222
2339,969,222
2340,2136,223
2341,2137,223
2342,2138,223
2343,2140,223
2344,2141,223
2345,400,223
2346,401,223
2347,402,223
2348,403,223
2349,407,223
2350,408,223
2351,410,223
2352,411,223
2353,412,223
2354,423,223
2355,426,223
2356,427,223
2357,Дуэт,223
2358,Иван Калита,223
2359,Князь Владимир,223
2360,Святогор,223
2361,Юрий Долгорукий,223
2362,С-3А,224
2363,С-3Д,224
2364,1111 Ока,225
2365,Aquila,226
2366,C-30,226
2367,C10,226
2368,C190,226
2369,Road Partner,226
2370,Tager,226
2371,Vega,226
2372,3151,227
2373,3153,227
2374,3159 Барс,227
2375,3160,227
2376,3162 Simbir,227
2377,469,227
2378,Hunter,227
2379,Patriot,227
2380,Pickup,227
2381,Traverse,35
2382,Uplander,35
2383,Van,35
2384,Vectra,35
2385,Venture,35
2386,Viva,35
2387,Volt,35
2388,Zafira,35
2389,S30,52
2390,GC6,67
2391,Q70,80
2392,Celliya (530),101
2393,Xedos 6,113
2394,Xedos 9,113
2395,Pixo,127
2396,Prairie,127
2397,Presage,127
2398,Presea,127
2399,President,127
2400,Primera,127
2401,Pulsar,127
2402,Qashqai,127
2403,Quest,127
2404,R'nessa,127
2405,Rasheen,127
2406,Rogue,127
2407,Roox,127
2408,Safari,127
2409,Sentra,127
2410,Serena,127
2411,Silvia,127
2412,Skyline Crossover,127
2413,Skyline,127
2414,Stagea,127
2415,Stanza,127
2416,Sunny,127
2417,Teana,127
2418,Terrano,127
2419,Terrano Regulus,127
2420,Tiida,127
2421,Tino,127
2422,Titan,127
2423,Vanette,127
2424,Versa,127
2425,Wingroad,127
2426,X-Terra,127
2427,X-Trail,127
2428,LiteAce,176
2429,Mark II,176
2430,Mark X,176
2431,Mark X ZiO,176
2432,MasterAce Surf,176
2433,Matrix,176
2434,Mega Cruiser,176
2435,MR2,176
2436,Nadia,176
2437,Noah,176
2438,Opa,176
2439,Origin,176
2440,Paseo,176
2441,Passo,176
2442,Passo Sette,176
2443,Picnic,176
2444,Platz,176
2445,Porte,176
2446,Premio,176
2447,Previa,176
2448,Prius c,176
2449,Prius,176
2450,Prius v,176
2451,Probox,176
2452,Progres,176
2453,Pronard,176
2454,Ractis,176
2455,Raum,176
2456,RAV 4,176
2457,Regius,176
2458,RegiusAce,176
2459,Rush,176
2460,Sai,176
2461,Scepter,176
2462,Sequoia,176
2463,Sera,176
2464,Sienna,176
2465,Sienta,176
2466,Soarer,176
2467,Soluna,176
2468,Sparky,176
2469,Sprinter Carib,176
2470,Sprinter Marino,176
2471,Sprinter Trueno,176
2472,Sprinter,176
2473,Starlet,176
2474,Succeed,176
2475,Supra,176
2476,Tacoma,176
2477,Tercel,176
2478,TownAce,176
2479,Tundra,176
2480,Urban Cruiser,176
2481,Vanguard,176
2482,Vellfire,176
2483,Venza,176
2484,Verossa,176
2485,Verso,176
2486,Verso-S,176
2487,Vios,176
2488,Vista,176
2489,Vitz,176
2490,Voltz,176
2491,Voxy,176
2492,WiLL Cypha,176
2493,WiLL,176
2494,Windom,176
2495,Wish,176
2496,Yaris,176
2497,Yaris Verso,176
2498,ELR,28
2499,Silverado,35
2500,Jumpy,37
2501,Scudo,61
2502,Bronco II,63
2503,Vezel,76
2504,Vito,116
2505,Primastar,127
2506,Vivaro,130
2507,108,135
2508,Expert,135
2509,Trafic,147
2510,WRX,166
2511,Celerio,167
2512,Amarok,184
2513,California,184
2514,Caravelle,184
2515,Transporter,184
2516,F5,26
2517,Urvan,47
2518,Tourneo Custom,63
2519,Grace,79
2520,650S,114
2521,Minicab,123
2522,Caravan,127
2523,NV350 Caravan,127
2524,Urvan,127
2525,Bipper,135
2526,CM-8,32
2527,M11 (A3),34
2528,Q40,80
2529,X9,98
2530,Vitara,167
2531,Encore,25
2532,Bonus 3 (E3),34
2533,Tiggo 5,34
2534,SS,35
2535,Lancer,51
2536,Besturn X80,59
2537,SC7,67
2538,Sesto Elemento,95
2539,NX,99
2540,GTR,280
2541,TLX,2
2542,Disco Volante,3
2543,Arizo 7,34
2544,mi-DO,47
2545,Renegade,89
2546,Smily,101
2547,Boliger,282
2548,Tropica Roadster,284
